0	2815	0	155	2612	19
256	2815	0	394	2621	20
512	2815	0	626	2627	20
768	2815	0	860	2635	20
1024	2815	0	1092	2642	19
1280	2815	0	1322	2648	19
1536	2815	0	1562	2654	19
1792	2815	0	1791	2662	19
2048	2815	0	2027	2668	20
2303	2815	0	2269	2677	18
2559	2815	0	2498	2679	18
2815	2815	0	2726	2684	18
3071	2815	0	2960	2691	19
3327	2815	0	3189	2695	18
3583	2815	0	3415	2699	17
3839	2815	0	3650	2702	17
4095	2815	0	3878	2704	18
0	3071	0	169	2850	22
256	3071	0	409	2857	22
512	3071	0	641	2865	21
768	3071	0	876	2875	21
1024	3071	0	1109	2882	21
1280	3071	0	1338	2885	21
1536	3071	0	1575	2891	22
1792	3071	0	1807	2901	21
2048	3071	0	2043	2906	21
2303	3071	0	2284	2915	21
2559	3071	0	2514	2917	21
2815	3071	0	2741	2922	21
3071	3071	0	2976	2928	20
3327	3071	0	3202	2931	20
3583	3071	0	3428	2935	20
3839	3071	0	3664	2939	20
4095	3071	0	3893	2941	19
0	3327	0	185	3088	23
256	3327	0	423	3098	24
512	3327	0	657	3106	24
768	3327	0	892	3115	24
1024	3327	0	1125	3121	24
1280	3327	0	1354	3121	23
1536	3327	0	1594	3133	23
1792	3327	0	1824	3142	23
2048	3327	0	2060	3145	23
2303	3327	0	2303	3155	23
2559	3327	0	2536	3159	22
2815	3327	0	2756	3159	22
3071	3327	0	2989	3162	22
3327	3327	0	3219	3169	22
3583	3327	0	3448	3174	22
3839	3327	0	3680	3174	21
4095	3327	0	3912	3178	21
0	3583	0	201	3326	25
256	3583	0	439	3337	25
512	3583	0	672	3342	25
768	3583	0	908	3349	24
1024	3583	0	1141	3357	25
1280	3583	0	1372	3361	25
1536	3583	0	1610	3369	25
1792	3583	0	1841	3376	25
2048	3583	0	2077	3381	24
2303	3583	0	2320	3391	24
2559	3583	0	2547	3389	24
2815	3583	0	2771	3392	24
3071	3583	0	3003	3394	24
3327	3583	0	3232	3403	23
3583	3583	0	3464	3408	23
3839	3583	0	3699	3411	23
4095	3583	0	3932	3416	23
0	3839	0	215	3567	27
256	3839	0	451	3571	28
512	3839	0	686	3578	27
768	3839	0	922	3586	27
1024	3839	0	1154	3593	27
1280	3839	0	1387	3599	27
1536	3839	0	1625	3606	27
1792	3839	0	1857	3614	26
2048	3839	0	2094	3620	26
2303	3839	0	2327	3619	25
2559	3839	0	2558	3621	26
2815	3839	0	2784	3627	26
3071	3839	0	3020	3632	25
3327	3839	0	3246	3639	25
3583	3839	0	3482	3646	25
3839	3839	0	3718	3650	25
4095	3839	0	3947	3653	25
0	4095	0	230	3807	28
256	4095	0	466	3817	29
512	4095	0	702	3825	29
768	4095	0	936	3831	29
1024	4095	0	1167	3836	29
1280	4095	0	1402	3844	28
1536	4095	0	1642	3856	29
1792	4095	0	1875	3865	28
2048	4095	0	2109	3867	28
2303	4095	0	2341	3863	28
2559	4095	0	2578	3874	27
2815	4095	0	2801	3879	27
3071	4095	0	3039	3886	27
3327	4095	0	3265	3892	27
3583	4095	0	3499	3898	27
3839	4095	0	3730	3900	26
4095	4095	0	3961	3904	26
0	0	256	10	4	226
256	0	256	254	9	225
512	0	256	477	14	227
768	0	256	702	18	227
1024	0	256	929	23	228
1280	0	256	1150	28	227
1536	0	256	1377	33	226
1792	0	256	1603	38	226
2048	0	256	1828	42	227
2303	0	256	2062	48	227
2559	0	256	2295	53	228
2815	0	256	2524	58	228
3071	0	256	2748	62	228
3327	0	256	2979	67	228
3583	0	256	3195	72	228
3839	0	256	3425	77	228
4095	0	256	3656	82	227
0	256	256	23	248	223
256	256	256	263	253	227
512	256	256	489	258	234
768	256	256	717	262	233
1024	256	256	945	267	233
1280	256	256	1169	272	232
1536	256	256	1399	277	233
1792	256	256	1626	280	232
2048	256	256	1855	285	235
2303	256	256	2094	291	234
2559	256	256	2328	296	234
2815	256	256	2553	300	235
3071	256	256	2780	304	234
3327	256	256	3012	309	235
3583	256	256	3226	313	233
3839	256	256	3459	318	233
4095	256	256	3690	321	233
0	512	256	36	469	232
256	512	256	276	476	234
512	512	256	502	481	233
768	512	256	732	485	235
1024	512	256	960	491	234
1280	512	256	1188	497	238
1536	512	256	1416	501	236
1792	512	256	1645	505	236
2048	512	256	1876	511	237
2303	512	256	2109	516	237
2559	512	256	2342	521	237
2815	512	256	2570	526	238
3071	512	256	2796	532	238
3327	512	256	3036	537	237
3583	512	256	3247	542	237
3839	512	256	3481	546	237
4095	512	256	3713	550	237
0	768	256	50	707	234
256	768	256	290	714	237
512	768	256	518	721	238
768	768	256	749	728	238
1024	768	256	975	732	238
1280	768	256	1203	738	238
1536	768	256	1435	742	239
1792	768	256	1662	747	237
2048	768	256	1895	753	241
2303	768	256	2130	759	240
2559	768	256	2360	764	239
2815	768	256	2589	768	240
3071	768	256	2818	775	242
3327	768	256	3058	781	240
3583	768	256	3266	785	240
3839	768	256	3497	787	238
4095	768	256	3738	794	240
0	1024	256	63	949	238
256	1024	256	305	958	240
512	1024	256	532	965	241
768	1024	256	766	974	241
1024	1024	256	994	979	241
1280	1024	256	1221	983	240
1536	1024	256	1455	988	241
1792	1024	256	1684	994	241
2048	1024	256	1916	1000	241
2303	1024	256	2152	1006	242
2559	1024	256	2383	1010	241
2815	1024	256	2609	1015	244
3071	1024	256	2841	1022	245
3327	1024	256	3079	1028	244
3583	1024	256	3293	1033	243
3839	1024	256	3526	1035	243
4095	1024	256	3759	1040	243
0	1280	256	78	1185	241
256	1280	256	319	1195	244
512	1280	256	548	1203	243
768	1280	256	778	1208	245
1024	1280	256	1012	1217	245
1280	1280	256	1234	1217	245
1536	1280	256	1468	1222	245
1792	1280	256	1696	1228	244
2048	1280	256	1933	1236	245
2303	1280	256	2169	1242	245
2559	1280	256	2399	1245	245
2815	1280	256	2625	1249	245
3071	1280	256	2856	1255	245
3327	1280	256	3090	1261	246
3583	1280	256	3307	1265	247
3839	1280	256	3549	1271	245
4095	1280	256	3776	1275	245
0	1536	256	93	1430	244
256	1536	256	335	1441	247
512	1536	256	564	1447	248
768	1536	256	795	1451	247
1024	1536	256	1028	1457	249
1280	1536	256	1255	1465	248
1536	1536	256	1491	1470	246
1792	1536	256	1717	1474	246
2048	1536	256	1951	1480	247
2303	1536	256	2188	1486	249
2559	1536	256	2422	1492	247
2815	1536	256	2653	1499	247
3071	1536	256	2885	1506	247
3327	1536	256	3120	1512	248
3583	1536	256	3340	1517	248
3839	1536	256	3574	1519	248
4095	1536	256	3803	1523	248
0	1792	256	107	1673	248
256	1792	256	349	1683	251
512	1792	256	579	1689	250
768	1792	256	812	1695	249
1024	1792	256	1043	1699	250
1280	1792	256	1271	1707	250
1536	1792	256	1507	1711	251
1792	1792	256	1735	1717	251
2048	1792	256	1966	1721	249
2303	1792	256	2208	1730	250
2559	1792	256	2446	1737	251
2815	1792	256	2670	1741	251
3071	1792	256	2900	1746	252
3327	1792	256	3138	1754	252
3583	1792	256	3360	1759	252
3839	1792	256	3595	1762	251
4095	1792	256	3814	1761	250
0	2048	256	121	1911	252
256	2048	256	363	1923	253
512	2048	256	596	1932	253
768	2048	256	828	1936	253
1024	2048	256	1060	1942	253
1280	2048	256	1290	1950	253
1536	2048	256	1529	1956	253
1792	2048	256	1754	1959	252
2048	2048	256	1987	1962	253
2303	2048	256	2228	1971	253
2559	2048	256	2464	1978	255
2815	2048	256	2691	1983	255
3071	2048	256	2921	1988	253
3327	2048	256	3154	1993	254
3583	2048	256	3378	1998	254
3839	2048	256	3614	2003	254
4095	2048	256	3850	2009	252
0	2303	256	135	2149	253
256	2303	256	378	2162	256
512	2303	256	610	2171	257
768	2303	256	843	2176	257
1024	2303	256	1075	2181	257
1280	2303	256	1305	2189	257
1536	2303	256	1545	2196	257
1792	2303	256	1769	2199	257
2048	2303	256	2003	2203	256
2303	2303	256	2245	2212	257
2559	2303	256	2478	2217	256
2815	2303	256	2709	2225	257
3071	2303	256	2943	2231	257
3327	2303	256	3171	2234	257
3583	2303	256	3395	2239	257
3839	2303	256	3637	2246	256
4095	2303	256	3868	2250	257
0	2559	256	150	2400	256
256	2559	256	391	2409	258
512	2559	256	624	2416	259
768	2559	256	859	2427	258
1024	2559	256	1093	2434	258
1280	2559	256	1322	2441	259
1536	2559	256	1559	2446	259
1792	2559	256	1790	2454	259
2048	2559	256	2022	2456	258
2303	2559	256	2261	2463	258
2559	2559	256	2499	2472	259
2815	2559	256	2729	2480	259
3071	2559	256	2963	2486	261
3327	2559	256	3193	2491	259
3583	2559	256	3420	2497	258
3839	2559	256	3659	2503	260
4095	2559	256	3884	2502	259
0	2815	256	166	2647	260
256	2815	256	406	2656	259
512	2815	256	640	2664	260
768	2815	256	874	2672	262
1024	2815	256	1109	2680	263
1280	2815	256	1338	2684	262
1536	2815	256	1575	2689	262
1792	2815	256	1806	2698	262
2048	2815	256	2042	2701	262
2303	2815	256	2282	2709	261
2559	2815	256	2517	2715	262
2815	2815	256	2746	2721	263
3071	2815	256	2981	2728	263
3327	2815	256	3209	2732	263
3583	2815	256	3432	2734	263
3839	2815	256	3666	2736	263
4095	2815	256	3897	2739	261
0	3071	256	181	2887	262
256	3071	256	422	2899	264
512	3071	256	656	2908	264
768	3071	256	891	2914	264
1024	3071	256	1123	2919	264
1280	3071	256	1353	2923	263
1536	3071	256	1592	2931	264
1792	3071	256	1823	2939	265
2048	3071	256	2059	2943	265
2303	3071	256	2299	2951	265
2559	3071	256	2536	2959	264
2815	3071	256	2764	2964	264
3071	3071	256	2998	2969	265
3327	3071	256	3223	2973	265
3583	3071	256	3451	2976	264
3839	3071	256	3686	2979	262
4095	3071	256	3916	2982	263
0	3327	256	197	3132	266
256	3327	256	437	3143	267
512	3327	256	673	3152	268
768	3327	256	908	3158	267
1024	3327	256	1140	3163	266
1280	3327	256	1373	3169	267
1536	3327	256	1614	3179	268
1792	3327	256	1843	3184	268
2048	3327	256	2076	3184	266
2303	3327	256	2315	3190	266
2559	3327	256	2552	3198	268
2815	3327	256	2779	3204	268
3071	3327	256	3011	3206	268
3327	3327	256	3237	3211	266
3583	3327	256	3466	3214	266
3839	3327	256	3697	3214	266
4095	3327	256	3931	3219	266
0	3583	256	212	3368	269
256	3583	256	452	3379	269
512	3583	256	687	3387	270
768	3583	256	922	3394	270
1024	3583	256	1155	3401	271
1280	3583	256	1391	3409	272
1536	3583	256	1628	3415	271
1792	3583	256	1857	3418	270
2048	3583	256	2092	3422	269
2303	3583	256	2333	3429	269
2559	3583	256	2563	3431	270
2815	3583	256	2791	3439	269
3071	3583	256	3024	3441	268
3327	3583	256	3251	3447	268
3583	3583	256	3481	3449	268
3839	3583	256	3716	3454	267
4095	3583	256	3950	3459	267
0	3839	256	227	3610	271
256	3839	256	466	3618	271
512	3839	256	701	3627	272
768	3839	256	934	3630	271
1024	3839	256	1168	3635	271
1280	3839	256	1403	3643	271
1536	3839	256	1639	3648	270
1792	3839	256	1870	3655	271
2048	3839	256	2111	3664	272
2303	3839	256	2347	3665	270
2559	3839	256	2580	3672	270
2815	3839	256	2804	3676	270
3071	3839	256	3041	3680	271
3327	3839	256	3264	3684	270
3583	3839	256	3500	3690	269
3839	3839	256	3736	3694	270
4095	3839	256	3966	3697	269
0	4095	256	243	3854	274
256	4095	256	481	3866	274
512	4095	256	717	3878	275
768	4095	256	950	3879	273
1024	4095	256	1183	3883	273
1280	4095	256	1421	3897	275
1536	4095	256	1659	3907	275
1792	4095	256	1891	3913	276
2048	4095	256	2128	3916	274
2303	4095	256	2363	3918	274
2559	4095	256	2598	3926	274
2815	4095	256	2822	3930	274
3071	4095	256	3060	3936	273
3327	4095	256	3281	3939	272
3583	4095	256	3516	3945	273
3839	4095	256	3749	3947	272
4095	4095	256	3984	3954	272
0	0	512	18	8	448
256	0	512	263	13	448
512	0	512	487	18	450
768	0	512	711	22	448
1024	0	512	937	27	449
1280	0	512	1161	32	450
1536	0	512	1389	37	449
1792	0	512	1614	43	450
2048	0	512	1841	47	450
2303	0	512	2074	52	451
2559	0	512	2308	57	453
2815	0	512	2537	62	452
3071	0	512	2757	66	453
3327	0	512	2992	71	452
3583	0	512	3207	76	452
3839	0	512	3435	81	451
4095	0	512	3665	86	451
0	256	512	31	253	443
256	256	512	273	258	456
512	256	512	497	262	457
768	256	512	725	266	457
1024	256	512	953	271	458
1280	256	512	1179	276	458
1536	256	512	1409	281	457
1792	256	512	1637	285	458
2048	256	512	1866	290	460
2303	256	512	2103	295	461
2559	256	512	2338	300	460
2815	256	512	2563	304	461
3071	256	512	2790	309	461
3327	256	512	3023	313	461
3583	256	512	3239	318	461
3839	256	512	3471	322	460
4095	256	512	3700	326	459
0	512	512	44	475	456
256	512	512	285	481	458
512	512	512	511	486	459
768	512	512	741	491	459
1024	512	512	967	495	461
1280	512	512	1195	501	462
1536	512	512	1425	506	462
1792	512	512	1655	510	464
2048	512	512	1887	516	465
2303	512	512	2120	521	464
2559	512	512	2353	527	464
2815	512	512	2581	531	464
3071	512	512	2806	537	465
3327	512	512	3043	542	465
3583	512	512	3256	546	465
3839	512	512	3491	551	464
4095	512	512	3725	555	464
0	768	512	59	715	461
256	768	512	299	721	463
512	768	512	526	727	464
768	768	512	756	733	463
1024	768	512	987	739	464
1280	768	512	1214	745	462
1536	768	512	1448	749	464
1792	768	512	1675	754	468
2048	768	512	1908	760	469
2303	768	512	2141	766	468
2559	768	512	2373	770	469
2815	768	512	2603	775	470
3071	768	512	2831	781	471
3327	768	512	3065	786	468
3583	768	512	3278	791	467
3839	768	512	3510	793	467
4095	768	512	3749	800	468
0	1024	512	73	960	466
256	1024	512	314	968	467
512	1024	512	541	973	467
768	1024	512	775	979	467
1024	1024	512	1004	985	467
1280	1024	512	1231	991	469
1536	1024	512	1467	997	469
1792	1024	512	1694	1001	470
2048	1024	512	1929	1008	469
2303	1024	512	2165	1014	472
2559	1024	512	2397	1017	473
2815	1024	512	2625	1023	474
3071	1024	512	2855	1030	473
3327	1024	512	3085	1034	472
3583	1024	512	3300	1038	472
3839	1024	512	3535	1041	472
4095	1024	512	3772	1047	473
0	1280	512	87	1192	469
256	1280	512	327	1203	472
512	1280	512	557	1210	472
768	1280	512	789	1215	473
1024	1280	512	1019	1222	472
1280	1280	512	1247	1227	472
1536	1280	512	1485	1233	473
1792	1280	512	1709	1236	474
2048	1280	512	1944	1243	473
2303	1280	512	2181	1250	476
2559	1280	512	2416	1254	475
2815	1280	512	2643	1259	474
3071	1280	512	2868	1263	476
3327	1280	512	3100	1267	477
3583	1280	512	3322	1273	476
3839	1280	512	3559	1277	475
4095	1280	512	3788	1282	476
0	1536	512	101	1436	471
256	1536	512	343	1448	475
512	1536	512	573	1454	476
768	1536	512	806	1461	476
1024	1536	512	1038	1467	477
1280	1536	512	1267	1474	477
1536	1536	512	1501	1477	478
1792	1536	512	1728	1482	479
2048	1536	512	1961	1488	476
2303	1536	512	2201	1494	479
2559	1536	512	2436	1501	479
2815	1536	512	2665	1507	480
3071	1536	512	2894	1513	479
3327	1536	512	3124	1517	477
3583	1536	512	3348	1522	478
3839	1536	512	3582	1526	482
4095	1536	512	3820	1533	480
0	1792	512	116	1681	477
256	1792	512	358	1691	479
512	1792	512	589	1697	479
768	1792	512	823	1706	480
1024	1792	512	1055	1709	481
1280	1792	512	1284	1717	482
1536	1792	512	1518	1719	481
1792	1792	512	1746	1726	480
2048	1792	512	1981	1732	480
2303	1792	512	2220	1737	481
2559	1792	512	2456	1744	483
2815	1792	512	2681	1749	482
3071	1792	512	2912	1754	483
3327	1792	512	3150	1762	482
3583	1792	512	3372	1766	483
3839	1792	512	3606	1770	482
4095	1792	512	3829	1770	482
0	2048	512	131	1921	481
256	2048	512	373	1933	483
512	2048	512	605	1942	484
768	2048	512	839	1948	485
1024	2048	512	1071	1952	484
1280	2048	512	1301	1959	485
1536	2048	512	1537	1962	485
1792	2048	512	1768	1971	484
2048	2048	512	2003	1975	485
2303	2048	512	2239	1980	485
2559	2048	512	2476	1987	486
2815	2048	512	2704	1993	486
3071	2048	512	2934	1998	485
3327	2048	512	3163	2000	488
3583	2048	512	3384	2003	486
3839	2048	512	3621	2008	486
4095	2048	512	3858	2015	484
0	2303	512	145	2161	484
256	2303	512	387	2175	487
512	2303	512	620	2183	489
768	2303	512	854	2187	489
1024	2303	512	1086	2192	488
1280	2303	512	1316	2199	489
1536	2303	512	1554	2205	489
1792	2303	512	1784	2212	488
2048	2303	512	2017	2214	489
2303	2303	512	2258	2223	489
2559	2303	512	2496	2232	490
2815	2303	512	2723	2236	491
3071	2303	512	2952	2238	490
3327	2303	512	3181	2243	489
3583	2303	512	3407	2248	488
3839	2303	512	3642	2251	488
4095	2303	512	3875	2256	489
0	2559	512	160	2413	489
256	2559	512	401	2424	491
512	2559	512	635	2431	491
768	2559	512	869	2438	491
1024	2559	512	1103	2446	492
1280	2559	512	1334	2453	493
1536	2559	512	1572	2457	492
1792	2559	512	1802	2465	493
2048	2559	512	2036	2468	492
2303	2559	512	2279	2478	493
2559	2559	512	2516	2486	495
2815	2559	512	2742	2491	495
3071	2559	512	2972	2493	493
3327	2559	512	3199	2498	493
3583	2559	512	3428	2504	493
3839	2559	512	3664	2508	492
4095	2559	512	3895	2512	491
0	2815	512	175	2659	492
256	2815	512	416	2669	493
512	2815	512	650	2677	494
768	2815	512	886	2685	495
1024	2815	512	1120	2694	496
1280	2815	512	1352	2698	496
1536	2815	512	1588	2703	496
1792	2815	512	1818	2709	497
2048	2815	512	2054	2712	497
2303	2815	512	2299	2723	497
2559	2815	512	2530	2727	498
2815	2815	512	2756	2730	498
3071	2815	512	2990	2735	497
3327	2815	512	3218	2739	496
3583	2815	512	3446	2743	495
3839	2815	512	3682	2748	495
4095	2815	512	3912	2750	495
0	3071	512	190	2899	495
256	3071	512	431	2909	497
512	3071	512	665	2918	497
768	3071	512	901	2926	498
1024	3071	512	1134	2932	499
1280	3071	512	1367	2938	499
1536	3071	512	1606	2946	499
1792	3071	512	1836	2952	499
2048	3071	512	2073	2957	500
2303	3071	512	2314	2964	499
2559	3071	512	2547	2969	500
2815	3071	512	2770	2971	499
3071	3071	512	3007	2977	498
3327	3071	512	3232	2981	499
3583	3071	512	3462	2985	498
3839	3071	512	3700	2990	498
4095	3071	512	3932	2994	498
0	3327	512	206	3142	498
256	3327	512	446	3151	499
512	3327	512	682	3162	501
768	3327	512	916	3169	501
1024	3327	512	1151	3175	501
1280	3327	512	1386	3185	502
1536	3327	512	1624	3189	503
1792	3327	512	1853	3194	503
2048	3327	512	2092	3200	503
2303	3327	512	2329	3203	503
2559	3327	512	2563	3208	502
2815	3327	512	2787	3210	501
3071	3327	512	3021	3214	501
3327	3327	512	3246	3218	500
3583	3327	512	3478	3224	500
3839	3327	512	3717	3228	500
4095	3327	512	3949	3232	500
0	3583	512	222	3381	502
256	3583	512	460	3390	502
512	3583	512	697	3401	505
768	3583	512	932	3407	504
1024	3583	512	1167	3415	506
1280	3583	512	1403	3424	506
1536	3583	512	1637	3426	505
1792	3583	512	1870	3432	506
2048	3583	512	2107	3436	506
2303	3583	512	2344	3440	504
2559	3583	512	2575	3442	504
2815	3583	512	2804	3449	504
3071	3583	512	3037	3451	503
3327	3583	512	3261	3456	502
3583	3583	512	3493	3459	502
3839	3583	512	3731	3464	502
4095	3583	512	3969	3473	502
0	3839	512	237	3622	505
256	3839	512	474	3631	506
512	3839	512	711	3640	506
768	3839	512	946	3646	506
1024	3839	512	1180	3653	507
1280	3839	512	1415	3660	507
1536	3839	512	1653	3666	508
1792	3839	512	1886	3673	507
2048	3839	512	2120	3673	506
2303	3839	512	2357	3676	505
2559	3839	512	2590	3680	505
2815	3839	512	2819	3689	506
3071	3839	512	3053	3691	505
3327	3839	512	3277	3696	504
3583	3839	512	3510	3698	503
3839	3839	512	3749	3705	504
4095	3839	512	3986	3712	506
0	4095	512	252	3866	507
256	4095	512	488	3876	507
512	4095	512	727	3890	509
768	4095	512	963	3897	510
1024	4095	512	1196	3904	511
1280	4095	512	1434	3913	511
1536	4095	512	1670	3918	510
1792	4095	512	1899	3920	509
2048	4095	512	2135	3922	508
2303	4095	512	2375	3929	508
2559	4095	512	2606	3932	507
2815	4095	512	2835	3943	508
3071	4095	512	3072	3947	507
3327	4095	512	3294	3951	508
3583	4095	512	3529	3956	508
3839	4095	512	3766	3962	507
4095	4095	512	4002	3970	507
0	0	768	28	12	664
256	0	768	272	17	665
512	0	768	495	22	666
768	0	768	720	26	665
1024	0	768	947	31	667
1280	0	768	1173	37	669
1536	0	768	1401	42	668
1792	0	768	1627	47	669
2048	0	768	1856	51	670
2303	0	768	2087	56	670
2559	0	768	2320	61	672
2815	0	768	2549	66	670
3071	0	768	2766	70	668
3327	0	768	2993	75	667
3583	0	768	3216	80	669
3839	0	768	3444	85	668
4095	0	768	3674	90	667
0	256	768	40	257	660
256	256	768	281	262	675
512	256	768	506	267	676
768	256	768	735	270	675
1024	256	768	963	275	675
1280	256	768	1191	281	679
1536	256	768	1421	285	678
1792	256	768	1650	289	679
2048	256	768	1879	294	680
2303	256	768	2112	299	680
2559	256	768	2348	304	681
2815	256	768	2575	308	681
3071	256	768	2796	312	678
3327	256	768	3022	316	678
3583	256	768	3245	321	678
3839	256	768	3475	325	677
4095	256	768	3709	330	678
0	512	768	54	479	674
256	512	768	293	485	676
512	512	768	521	491	677
768	512	768	750	495	680
1024	512	768	976	499	679
1280	512	768	1207	507	685
1536	512	768	1439	511	684
1792	512	768	1668	516	684
2048	512	768	1897	521	684
2303	512	768	2130	526	685
2559	512	768	2366	532	687
2815	512	768	2594	536	686
3071	512	768	2815	541	683
3327	512	768	3046	545	685
3583	512	768	3269	551	684
3839	512	768	3499	555	683
4095	512	768	3733	559	684
0	768	768	67	720	678
256	768	768	307	725	679
512	768	768	536	732	684
768	768	768	766	738	682
1024	768	768	995	743	683
1280	768	768	1224	749	681
1536	768	768	1458	754	689
1792	768	768	1684	759	687
2048	768	768	1917	765	691
2303	768	768	2154	771	691
2559	768	768	2386	776	689
2815	768	768	2611	780	689
3071	768	768	2836	785	690
3327	768	768	3069	790	690
3583	768	768	3290	796	689
3839	768	768	3518	799	687
4095	768	768	3755	804	688
0	1024	768	82	965	684
256	1024	768	323	974	685
512	1024	768	552	980	688
768	1024	768	783	984	688
1024	1024	768	1013	991	687
