3839	1792	256	3329	1761	382
4095	1792	256	3528	1773	386
0	2048	256	431	1798	338
256	2048	256	638	1815	343
512	2048	256	838	1829	346
768	2048	256	1029	1842	350
1024	2048	256	1229	1857	354
1280	2048	256	1420	1869	359
1536	2048	256	1608	1879	362
1792	2048	256	1802	1889	366
2048	2048	256	1999	1902	369
2303	2048	256	2200	1915	374
2559	2048	256	2400	1929	379
2815	2048	256	2601	1946	383
3071	2048	256	2802	1959	390
3327	2048	256	3002	1974	394
3583	2048	256	3196	1985	398
3839	2048	256	3389	1993	402
4095	2048	256	3587	2005	406
0	2303	256	492	2037	358
256	2303	256	697	2049	361
512	2303	256	896	2061	366
768	2303	256	1087	2073	369
1024	2303	256	1284	2086	373
1280	2303	256	1481	2102	378
1536	2303	256	1668	2115	381
1792	2303	256	1865	2129	386
2048	2303	256	2065	2144	391
2303	2303	256	2266	2155	394
2559	2303	256	2468	2172	399
2815	2303	256	2673	2191	403
3071	2303	256	2862	2194	407
3327	2303	256	3064	2207	413
3583	2303	256	3257	2219	417
3839	2303	256	3452	2230	421
4095	2303	256	3651	2240	425
0	2559	256	550	2269	378
256	2559	256	755	2284	382
512	2559	256	954	2295	385
768	2559	256	1149	2307	390
1024	2559	256	1344	2322	394
1280	2559	256	1538	2335	398
1536	2559	256	1733	2355	403
1792	2559	256	1929	2366	407
2048	2559	256	2125	2375	411
2303	2559	256	2329	2388	415
2559	2559	256	2525	2403	419
2815	2559	256	2725	2412	423
3071	2559	256	2923	2421	426
3327	2559	256	3127	2438	431
3583	2559	256	3317	2447	436
3839	2559	256	3514	2459	441
4095	2559	256	3714	2469	444
0	2815	256	611	2506	397
256	2815	256	813	2523	402
512	2815	256	1013	2532	406
768	2815	256	1213	2547	410
1024	2815	256	1404	2558	413
1280	2815	256	1596	2570	418
1536	2815	256	1787	2584	422
1792	2815	256	1987	2600	427
2048	2815	256	2188	2614	431
2303	2815	256	2387	2625	435
2559	2815	256	2581	2637	439
2815	2815	256	2786	2651	443
3071	2815	256	2984	2659	446
3327	2815	256	3179	2670	451
3583	2815	256	3372	2682	456
3839	2815	256	3570	2693	459
4095	2815	256	3779	2705	464
0	3071	256	670	2740	417
256	3071	256	870	2752	420
512	3071	256	1074	2771	427
768	3071	256	1275	2787	431
1024	3071	256	1464	2796	434
1280	3071	256	1655	2807	437
1536	3071	256	1847	2818	441
1792	3071	256	2047	2836	447
2048	3071	256	2255	2859	451
2303	3071	256	2455	2876	454
2559	3071	256	2647	2882	458
2815	3071	256	2841	2882	463
3071	3071	256	3040	2890	466
3327	3071	256	3237	2905	470
3583	3071	256	3430	2916	475
3839	3071	256	3625	2922	477
4095	3071	256	3833	2932	482
0	3327	256	726	2961	436
256	3327	256	926	2980	441
512	3327	256	1131	2995	446
768	3327	256	1330	3007	450
1024	3327	256	1523	3021	454
1280	3327	256	1713	3031	457
1536	3327	256	1907	3049	461
1792	3327	256	2110	3066	467
2048	3327	256	2310	3073	472
2303	3327	256	2500	3080	475
2559	3327	256	2695	3092	478
2815	3327	256	2898	3100	481
3071	3327	256	3092	3103	485
3327	3327	256	3287	3115	489
3583	3327	256	3475	3119	493
3839	3327	256	3681	3133	498
4095	3327	256	3894	3152	502
0	3583	256	783	3186	456
256	3583	256	981	3200	461
512	3583	256	1187	3212	464
768	3583	256	1385	3231	469
1024	3583	256	1579	3245	473
1280	3583	256	1768	3255	477
1536	3583	256	1968	3281	482
1792	3583	256	2165	3288	487
2048	3583	256	2361	3295	490
2303	3583	256	2557	3308	494
2559	3583	256	2751	3314	496
2815	3583	256	2949	3319	501
3071	3583	256	3148	3328	502
3327	3583	256	3346	3346	506
3583	3583	256	3542	3358	511
3839	3583	256	3754	3375	518
4095	3583	256	3955	3383	520
0	3839	256	842	3431	476
256	3839	256	1041	3441	479
512	3839	256	1248	3464	485
768	3839	256	1448	3478	489
1024	3839	256	1637	3488	493
1280	3839	256	1827	3496	497
1536	3839	256	2019	3511	501
1792	3839	256	2218	3519	506
2048	3839	256	2415	3534	509
2303	3839	256	2612	3548	513
2559	3839	256	2810	3558	515
2815	3839	256	3009	3562	518
3071	3839	256	3203	3570	521
3327	3839	256	3401	3583	527
3583	3839	256	3606	3602	532
3839	3839	256	3803	3593	535
4095	3839	256	3998	3600	539
0	4095	256	898	3672	496
256	4095	256	1103	3685	500
512	4095	256	1307	3704	506
768	4095	256	1508	3726	510
1024	4095	256	1698	3729	514
1280	4095	256	1882	3728	516
1536	4095	256	2071	3732	518
1792	4095	256	2269	3738	522
2048	4095	256	2463	3753	526
2303	4095	256	2668	3777	530
2559	4095	256	2868	3791	535
2815	4095	256	3061	3784	538
3071	4095	256	3261	3796	541
3327	4095	256	3458	3808	545
3583	4095	256	3658	3815	551
3839	4095	256	3867	3822	551
4095	4095	256	4059	3818	556
0	0	512	13	6	386
256	0	512	207	12	391
512	0	512	394	17	394
768	0	512	589	27	399
1024	0	512	783	36	402
1280	0	512	965	48	405
1536	0	512	1153	58	410
1792	0	512	1354	69	413
2048	0	512	1549	81	418
2303	0	512	1741	93	420
2559	0	512	1936	104	424
2815	0	512	2134	116	428
3071	0	512	2337	129	432
3327	0	512	2533	141	436
3583	0	512	2728	153	441
3839	0	512	2929	165	446
4095	0	512	3130	179	451
0	256	512	70	235	399
256	256	512	254	243	402
512	256	512	453	257	416
768	256	512	647	266	419
1024	256	512	840	276	423
1280	256	512	1024	287	427
1536	256	512	1217	298	431
1792	256	512	1419	311	436
2048	256	512	1615	323	439
2303	256	512	1807	333	443
2559	256	512	2002	345	447
2815	256	512	2203	356	450
3071	256	512	2404	369	455
3327	256	512	2601	381	459
3583	256	512	2797	393	463
3839	256	512	3001	406	468
4095	256	512	3202	419	473
0	512	512	120	454	420
256	512	512	309	468	426
512	512	512	507	481	431
768	512	512	704	493	436
1024	512	512	899	505	443
1280	512	512	1085	518	447
1536	512	512	1278	531	451
1792	512	512	1478	544	455
2048	512	512	1673	556	458
2303	512	512	1865	567	463
2559	512	512	2063	580	466
2815	512	512	2266	593	470
3071	512	512	2466	607	475
3327	512	512	2660	620	479
3583	512	512	2860	633	483
3839	512	512	3063	646	490
4095	512	512	3254	657	493
0	768	512	175	693	440
256	768	512	366	707	445
512	768	512	563	718	451
768	768	512	756	725	453
1024	768	512	952	742	457
1280	768	512	1141	756	466
1536	768	512	1335	768	467
1792	768	512	1528	777	472
2048	768	512	1726	790	477
2303	768	512	1924	803	481
2559	768	512	2118	813	484
2815	768	512	2326	826	490
3071	768	512	2524	838	494
3327	768	512	2720	851	498
3583	768	512	2916	862	502
3839	768	512	3117	875	506
4095	768	512	3306	883	509
0	1024	512	219	911	459
256	1024	512	418	924	465
512	1024	512	619	936	469
768	1024	512	814	946	470
1024	1024	512	1005	960	473
1280	1024	512	1196	972	480
1536	1024	512	1384	982	486
1792	1024	512	1584	994	494
2048	1024	512	1787	1012	497
2303	1024	512	1983	1025	501
2559	1024	512	2181	1037	505
2815	1024	512	2384	1049	509
3071	1024	512	2585	1065	514
3327	1024	512	2781	1076	518
3583	1024	512	2977	1087	522
3839	1024	512	3177	1100	526
4095	1024	512	3366	1108	530
0	1280	512	271	1131	477
256	1280	512	476	1149	481
512	1280	512	677	1162	487
768	1280	512	868	1172	490
1024	1280	512	1061	1185	495
1280	1280	512	1254	1197	498
1536	1280	512	1445	1211	503
1792	1280	512	1645	1225	507
2048	1280	512	1842	1239	517
2303	1280	512	2042	1255	521
2559	1280	512	2240	1264	523
2815	1280	512	2437	1274	527
3071	1280	512	2638	1289	532
3327	1280	512	2838	1301	537
3583	1280	512	3034	1314	544
3839	1280	512	3232	1325	548
4095	1280	512	3424	1335	552
0	1536	512	327	1353	497
256	1536	512	532	1369	503
512	1536	512	734	1381	507
768	1536	512	922	1389	510
1024	1536	512	1116	1401	514
1280	1536	512	1313	1417	519
1536	1536	512	1504	1431	523
1792	1536	512	1699	1443	527
2048	1536	512	1896	1455	533
2303	1536	512	2098	1470	538
2559	1536	512	2299	1482	549
2815	1536	512	2494	1493	553
3071	1536	512	2691	1506	555
3327	1536	512	2897	1522	559
3583	1536	512	3095	1533	563
3839	1536	512	3291	1545	566
4095	1536	512	3479	1552	568
0	1792	512	382	1578	517
256	1792	512	588	1591	522
512	1792	512	791	1604	526
768	1792	512	978	1616	529
1024	1792	512	1177	1633	534
1280	1792	512	1370	1647	542
1536	1792	512	1558	1654	545
1792	1792	512	1753	1664	549
2048	1792	512	1954	1681	554
2303	1792	512	2161	1700	559
2559	1792	512	2371	1720	566
2815	1792	512	2560	1728	570
3071	1792	512	2757	1739	575
3327	1792	512	2955	1750	580
3583	1792	512	3154	1763	584
3839	1792	512	3340	1768	585
4095	1792	512	3535	1777	589
0	2048	512	438	1806	536
256	2048	512	646	1826	547
512	2048	512	848	1840	550
768	2048	512	1038	1849	553
1024	2048	512	1235	1864	558
1280	2048	512	1427	1876	561
1536	2048	512	1617	1888	566
1792	2048	512	1814	1900	571
2048	2048	512	2013	1914	575
2303	2048	512	2215	1930	579
2559	2048	512	2417	1942	583
2815	2048	512	2613	1956	587
3071	2048	512	2818	1974	595
3327	2048	512	3022	1990	599
3583	2048	512	3214	1998	602
3839	2048	512	3401	2002	605
4095	2048	512	3595	2011	609
0	2303	512	500	2049	562
256	2303	512	707	2064	566
512	2303	512	905	2073	570
768	2303	512	1098	2087	575
1024	2303	512	1296	2100	579
1280	2303	512	1488	2111	581
1536	2303	512	1677	2122	585
1792	2303	512	1872	2136	590
2048	2303	512	2075	2151	595
2303	2303	512	2279	2167	600
2559	2303	512	2477	2181	603
2815	2303	512	2679	2193	607
3071	2303	512	2871	2200	614
3327	2303	512	3072	2213	619
3583	2303	512	3268	2227	623
3839	2303	512	3462	2235	625
4095	2303	512	3659	2243	629
0	2559	512	560	2284	582
256	2559	512	766	2298	588
512	2559	512	963	2307	589
768	2559	512	1160	2321	595
1024	2559	512	1356	2335	600
1280	2559	512	1551	2351	604
1536	2559	512	1743	2365	609
1792	2559	512	1938	2375	612
2048	2559	512	2137	2385	615
2303	2559	512	2340	2398	621
2559	2559	512	2538	2413	624
2815	2559	512	2734	2420	628
3071	2559	512	2933	2429	631
3327	2559	512	3135	2443	637
3583	2559	512	3328	2455	642
3839	2559	512	3524	2465	645
4095	2559	512	3720	2470	647
0	2815	512	620	2516	602
256	2815	512	822	2530	605
512	2815	512	1023	2544	610
768	2815	512	1222	2557	614
1024	2815	512	1415	2571	619
1280	2815	512	1607	2581	623
1536	2815	512	1796	2592	626
1792	2815	512	1995	2607	632
2048	2815	512	2196	2621	636
2303	2815	512	2395	2632	640
2559	2815	512	2587	2641	644
2815	2815	512	2790	2654	647
3071	2815	512	2990	2665	651
3327	2815	512	3187	2675	656
3583	2815	512	3379	2687	661
3839	2815	512	3569	2691	664
4095	2815	512	3781	2705	667
0	3071	512	677	2743	621
256	3071	512	877	2761	625
512	3071	512	1084	2779	631
768	3071	512	1284	2797	636
1024	3071	512	1475	2807	640
1280	3071	512	1663	2815	643
1536	3071	512	1854	2823	645
1792	3071	512	2052	2838	650
2048	3071	512	2260	2860	656
2303	3071	512	2456	2871	660
2559	3071	512	2649	2881	664
2815	3071	512	2853	2892	667
3071	3071	512	3046	2894	670
3327	3071	512	3240	2906	674
3583	3071	512	3430	2915	679
3839	3071	512	3625	2920	683
4095	3071	512	3837	2933	687
0	3327	512	734	2972	642
256	3327	512	932	2985	646
512	3327	512	1141	3005	650
768	3327	512	1337	3018	655
1024	3327	512	1530	3028	659
1280	3327	512	1721	3040	663
1536	3327	512	1913	3051	667
1792	3327	512	2113	3065	671
2048	3327	512	2313	3076	676
2303	3327	512	2504	3081	678
2559	3327	512	2701	3094	683
2815	3327	512	2904	3107	687
3071	3327	512	3102	3112	689
3327	3327	512	3293	3118	692
3583	3327	512	3483	3127	697
3839	3327	512	3689	3140	703
4095	3327	512	3898	3155	707
0	3583	512	792	3200	663
256	3583	512	991	3216	667
512	3583	512	1196	3226	670
768	3583	512	1393	3240	674
1024	3583	512	1588	3254	679
1280	3583	512	1780	3270	684
1536	3583	512	1974	3284	687
1792	3583	512	2172	3292	691
2048	3583	512	2370	3302	694
2303	3583	512	2565	3316	699
2559	3583	512	2757	3319	702
2815	3583	512	2958	3325	706
3071	3583	512	3156	3336	708
3327	3583	512	3347	3345	711
3583	3583	512	3538	3351	715
3839	3583	512	3752	3370	724
4095	3583	512	3959	3386	727
0	3839	512	850	3441	683
256	3839	512	1050	3454	686
512	3839	512	1255	3470	690
768	3839	512	1454	3482	694
1024	3839	512	1645	3493	699
1280	3839	512	1837	3507	703
1536	3839	512	2028	3517	707
1792	3839	512	2225	3524	710
2048	3839	512	2421	3537	713
2303	3839	512	2618	3551	718
2559	3839	512	2816	3560	722
2815	3839	512	3018	3567	725
3071	3839	512	3219	3582	729
3327	3839	512	3412	3594	732
3583	3839	512	3606	3601	735
3839	3839	512	3810	3599	738
4095	3839	512	4007	3608	745
0	4095	512	904	3674	701
256	4095	512	1109	3688	705
512	4095	512	1310	3703	709
768	4095	512	1508	3715	713
1024	4095	512	1700	3726	718
1280	4095	512	1890	3734	722
1536	4095	512	2080	3741	725
1792	4095	512	2278	3747	728
2048	4095	512	2474	3766	732
2303	4095	512	2675	3783	737
2559	4095	512	2874	3792	740
2815	4095	512	3070	3789	745
3071	4095	512	3264	3794	749
3327	4095	512	3465	3811	754
3583	4095	512	3667	3823	757
3839	4095	512	3869	3820	759
4095	4095	512	4065	3821	763
0	0	768	20	10	585
256	0	768	214	14	590
512	0	768	401	20	594
768	0	768	597	30	599
1024	0	768	792	39	601
1280	0	768	974	51	604
1536	0	768	1163	61	609
1792	0	768	1364	73	612
2048	0	768	1559	84	618
2303	0	768	1751	95	620
2559	0	768	1945	108	623
2815	0	768	2143	119	627
3071	0	768	2344	132	630
3327	0	768	2540	144	636
3583	0	768	2737	157	641
3839	0	768	2940	170	644
4095	0	768	3138	181	648
0	256	768	76	238	598
256	256	768	261	247	602
512	256	768	458	261	614
768	256	768	656	270	617
1024	256	768	849	280	622
1280	256	768	1030	291	625
1536	256	768	1224	302	630
1792	256	768	1429	315	636
2048	256	768	1625	327	640
2303	256	768	1811	336	640
2559	256	768	2011	348	645
2815	256	768	2212	361	649
3071	256	768	2413	373	655
3327	256	768	2610	386	659
3583	256	768	2803	396	662
3839	256	768	3006	410	666
4095	256	768	3205	422	669
0	512	768	127	457	618
256	512	768	315	472	623
512	512	768	514	485	630
768	512	768	710	496	634
1024	512	768	907	510	643
1280	512	768	1093	524	646
1536	512	768	1286	535	650
1792	512	768	1485	548	654
2048	512	768	1678	559	656
2303	512	768	1868	570	662
2559	512	768	2073	585	666
2815	512	768	2276	599	671
3071	512	768	2476	612	675
3327	512	768	2669	624	678
3583	512	768	2862	636	682
3839	512	768	3066	649	686
4095	512	768	3261	661	690
0	768	768	179	697	638
256	768	768	372	711	644
512	768	768	570	723	649
768	768	768	768	733	652
1024	768	768	962	749	657
1280	768	768	1150	762	665
1536	768	768	1340	772	667
1792	768	768	1536	782	672
2048	768	768	1735	794	678
2303	768	768	1931	808	681
2559	768	768	2129	820	686
2815	768	768	2336	833	690
3071	768	768	2535	845	694
3327	768	768	2728	855	697
3583	768	768	2920	865	702
3839	768	768	3126	877	705
4095	768	768	3314	886	707
0	1024	768	224	918	659
